"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-82.8519333,24.6397167,16.9,"Stegastes variabilis"
"obis",-82.93073,24.56598,12.8,"Stegastes variabilis"
"obis",-81.8796166,24.4524,3,"Stegastes variabilis"
"obis",-82.81982,24.62635,13,"Stegastes variabilis"
"obis",-82.99505,24.6789,23.8,"Stegastes variabilis"
"obis",-82.871333,24.610783,7.9,"Stegastes variabilis"
"obis",-80.41097,24.99035,7.5,"Stegastes variabilis"
"obis",-81.6002833,24.5201834,6.3,"Stegastes variabilis"
"obis",-82.96977,24.5932,14,"Stegastes variabilis"
"obis",-80.3039832,25.11045,3.2,"Stegastes variabilis"
"obis",-81.92617,24.44467,3.4,"Stegastes variabilis"
"obis",-82.98818,24.71494,16.2,"Stegastes variabilis"
"obis",-81.7229499,24.4773834,20,"Stegastes variabilis"
"obis",-80.3733999,25.0376333,6.4,"Stegastes variabilis"
"obis",-81.3720666,24.5958834,5.5,"Stegastes variabilis"
"obis",-80.1536335,25.4702909,4.6,"Stegastes variabilis"
"obis",-81.4453167,24.5505833,7,"Stegastes variabilis"
"obis",-82.9287167,24.613,10.5,"Stegastes variabilis"
"obis",-82.9267,24.66787,15.9,"Stegastes variabilis"
"obis",-82.836833,24.720467,11.4,"Stegastes variabilis"
"obis",-80.55407,24.94282,4.7,"Stegastes variabilis"
"obis",-82.956733,24.606567,11.7,"Stegastes variabilis"
"obis",-80.54405,24.9563833,4.6,"Stegastes variabilis"
"obis",-82.9407833,24.5656667,16,"Stegastes variabilis"
"obis",-83.010117,24.695833,24.9,"Stegastes variabilis"
"obis",-82.88831,24.71864,21.9,"Stegastes variabilis"
"obis",-80.1491166,25.3381667,10.7,"Stegastes variabilis"
"obis",-82.964267,24.639117,24.8,"Stegastes variabilis"
"obis",-81.8895333,24.4542834,6.4,"Stegastes variabilis"
"obis",-82.97773,24.56817,22.9,"Stegastes variabilis"
"obis",-83.058417,24.660417,17.4,"Stegastes variabilis"
"obis",-83.07486,24.64557,16.2,"Stegastes variabilis"
"obis",-82.93027,24.58409,10.7,"Stegastes variabilis"
"obis",-80.6378833,24.8357834,8.8,"Stegastes variabilis"
"obis",-82.8896833,24.6733167,10.8,"Stegastes variabilis"
"obis",-82.8788833,24.6908,11.7,"Stegastes variabilis"
"obis",-82.96294,24.55628,21.2,"Stegastes variabilis"
"obis",-82.9411,24.65188,13,"Stegastes variabilis"
"obis",-81.7388499,24.4712667,16.6,"Stegastes variabilis"
"obis",-82.84827,24.69381,5.5,"Stegastes variabilis"
"obis",-80.1926832,25.4343167,3.8,"Stegastes variabilis"
"obis",-82.999983,24.69965,19.8,"Stegastes variabilis"
"obis",-81.6595,24.4930167,5.8,"Stegastes variabilis"
"obis",-82.90135,24.6689667,7.6,"Stegastes variabilis"
"obis",-82.8003833,24.7320667,18.3,"Stegastes variabilis"
"obis",-82.9006333,24.7054,14.5,"Stegastes variabilis"
"obis",-83.0176,24.6803833,17.7,"Stegastes variabilis"
"obis",-80.37667,25.012,3.7,"Stegastes variabilis"
"obis",-82.8718,24.6092833,10.4,"Stegastes variabilis"
"obis",-82.940267,24.562067,17,"Stegastes variabilis"
"obis",-75.7706389,10.1748611,14,"Stegastes variabilis"
"obis",-80.30815,25.1055333,5.3,"Stegastes variabilis"
"obis",-83.0310667,24.6502333,17.4,"Stegastes variabilis"
"obis",-82.9147333,24.6951667,13.4,"Stegastes variabilis"
"obis",-82.99274,24.68183,25.5,"Stegastes variabilis"
"obis",-83.0838,24.6473833,16.8,"Stegastes variabilis"
"obis",-83.0232167,24.6769667,22.4,"Stegastes variabilis"
"obis",-82.89459,24.71618,22.3,"Stegastes variabilis"
"obis",-80.36006,25.06037,2.6,"Stegastes variabilis"
"obis",-80.10115,25.7277667,7.5,"Stegastes variabilis"
"obis",-83.064833,24.613683,15.7,"Stegastes variabilis"
"obis",-82.9350667,24.61145,14.9,"Stegastes variabilis"
"obis",-80.22267,25.21369,5.5,"Stegastes variabilis"
"obis",-82.88555,24.5942167,6.1,"Stegastes variabilis"
"obis",-80.6218333,24.89715,4,"Stegastes variabilis"
"obis",-80.21297,25.22546,4.3,"Stegastes variabilis"
"obis",-82.8085,24.7268333,17.5,"Stegastes variabilis"
"obis",-82.93123,24.56622,12.8,"Stegastes variabilis"
"obis",-80.09988,25.72503,7.6,"Stegastes variabilis"
"obis",-83.0146167,24.6572167,23.9,"Stegastes variabilis"
"obis",-81.71233,24.481,15.2,"Stegastes variabilis"
"obis",-80.3244666,25.2089167,2.1,"Stegastes variabilis"
"obis",-82.77207,24.69295,6.1,"Stegastes variabilis"
"obis",-82.78975,24.7197833,13.1,"Stegastes variabilis"
"obis",-80.3001666,25.08945,20.3,"Stegastes variabilis"
"obis",-80.1709166,25.2979667,9.5,"Stegastes variabilis"
"obis",-82.87345,24.5993667,5.9,"Stegastes variabilis"
"obis",-80.562567,24.8797,16.5,"Stegastes variabilis"
"obis",-83.0249,24.6340667,22.3,"Stegastes variabilis"
"obis",-82.8082167,24.7197333,10.5,"Stegastes variabilis"
"obis",-81.7395833,24.4781833,9.1,"Stegastes variabilis"
"obis",-81.6055833,24.4923,19.2,"Stegastes variabilis"
"obis",-80.1028166,25.5414667,5.3,"Stegastes variabilis"
"obis",-83.02558,24.67969,19.5,"Stegastes variabilis"
"obis",-82.9679333,24.6315667,16.2,"Stegastes variabilis"
"obis",-82.8168167,24.6258333,19.7,"Stegastes variabilis"
"obis",-82.97695,24.71858,25.9,"Stegastes variabilis"
"obis",-81.0149,24.65867,7,"Stegastes variabilis"
"obis",-80.1199332,25.44045,9.8,"Stegastes variabilis"
"obis",-81.69893,24.51618,8.7,"Stegastes variabilis"
"obis",-82.8992667,24.5871833,6.3,"Stegastes variabilis"
"obis",-82.92674,24.61535,10.4,"Stegastes variabilis"
"obis",-83.1017667,24.6342833,23.3,"Stegastes variabilis"
"obis",-80.4238333,25.04065,3.8,"Stegastes variabilis"
"obis",-82.93813,24.65862,23.5,"Stegastes variabilis"
"obis",-82.953417,24.5652,18,"Stegastes variabilis"
"obis",-83.02176,24.66657,18.3,"Stegastes variabilis"
"obis",-81.71912,24.50003,7.6,"Stegastes variabilis"
"obis",-81.57445,24.524267,5.5,"Stegastes variabilis"
"obis",-82.97585,24.5881667,14,"Stegastes variabilis"
"obis",-82.97752,24.56723,22.9,"Stegastes variabilis"
"obis",-82.9348,24.6624833,20,"Stegastes variabilis"
"obis",-82.99155,24.6774333,24.1,"Stegastes variabilis"
"obis",-82.8947333,24.6845167,5,"Stegastes variabilis"
"obis",-80.2154333,25.2343167,6.1,"Stegastes variabilis"
"obis",-82.81835,24.6242167,20.9,"Stegastes variabilis"
"obis",-82.814633,24.66375,8,"Stegastes variabilis"
"obis",-82.902933,24.61605,11,"Stegastes variabilis"
"obis",-80.9158666,24.6878,16.3,"Stegastes variabilis"
"obis",-82.783517,24.7267,19.1,"Stegastes variabilis"
"obis",-82.94895,24.652633,17.1,"Stegastes variabilis"
"obis",-81.41782,24.53996,26.1,"Stegastes variabilis"
"obis",-80.4822166,24.9320501,24.2,"Stegastes variabilis"
"obis",-82.8113667,24.7121833,4.7,"Stegastes variabilis"
"obis",-82.9136667,24.5954167,12.3,"Stegastes variabilis"
"obis",-82.9502167,24.5469667,21.6,"Stegastes variabilis"
"obis",-83.05423,24.67933,18,"Stegastes variabilis"
"obis",-83.0626,24.6245,14.6,"Stegastes variabilis"
"obis",-80.46392,24.99153,4.6,"Stegastes variabilis"
"obis",-82.9193,24.5760667,14.9,"Stegastes variabilis"
"obis",-83.1034833,24.6302167,28.7,"Stegastes variabilis"
"obis",-82.9658,24.6292667,18.6,"Stegastes variabilis"
"obis",-80.13511,25.52145,5.4,"Stegastes variabilis"
"obis",-82.85073,24.63858,17.4,"Stegastes variabilis"
"obis",-80.1734667,25.3618833,3.4,"Stegastes variabilis"
"obis",-80.341233,25.07145,4.6,"Stegastes variabilis"
"obis",-83.08527,24.65601,16.3,"Stegastes variabilis"
"obis",-80.1351333,25.5139,6.7,"Stegastes variabilis"
"obis",-82.92999,24.61071,10.2,"Stegastes variabilis"
"obis",-80.1386667,25.4933667,5.8,"Stegastes variabilis"
"obis",-81.4897667,24.54195,6.9,"Stegastes variabilis"
"obis",-83.03372,24.6811,20.6,"Stegastes variabilis"
"obis",-82.9858,24.70745,23.5,"Stegastes variabilis"
"obis",-82.91178,24.69262,14.6,"Stegastes variabilis"
"obis",-82.841,24.63955,9.3,"Stegastes variabilis"
"obis",-82.90893,24.62608,9.8,"Stegastes variabilis"
"obis",-81.818983,24.463833,23.9,"Stegastes variabilis"
"obis",-82.95744,24.63825,20.6,"Stegastes variabilis"
"obis",-81.98692,24.46417,7,"Stegastes variabilis"
"obis",-81.7123167,24.4796167,9.8,"Stegastes variabilis"
"obis",-82.901583,24.6342,6.7,"Stegastes variabilis"
"obis",-82.98525,24.68523,28,"Stegastes variabilis"
"obis",-83.04555,24.59385,26.5,"Stegastes variabilis"
"obis",-82.9504,24.56735,18.9,"Stegastes variabilis"
"obis",-81.6485,24.498,4.6,"Stegastes variabilis"
"obis",-83.08085,24.677283,19.8,"Stegastes variabilis"
"obis",-81.7338666,24.4718334,20.3,"Stegastes variabilis"
"obis",-81.6605333,24.4921667,7.2,"Stegastes variabilis"
"obis",-82.9952,24.6982667,20.9,"Stegastes variabilis"
"obis",-83.02614,24.63366,18.3,"Stegastes variabilis"
"obis",-82.8817667,24.5965333,5.9,"Stegastes variabilis"
"obis",-82.9498167,24.5724,20.7,"Stegastes variabilis"
"obis",-82.910683,24.673033,8.8,"Stegastes variabilis"
"obis",-82.9127,24.57513,12.5,"Stegastes variabilis"
"obis",-83.0084,24.6845333,20.6,"Stegastes variabilis"
"obis",-82.97156,24.58352,13.3,"Stegastes variabilis"
"obis",-83.0255,24.71435,30.8,"Stegastes variabilis"
"obis",-82.93047,24.65853,13.4,"Stegastes variabilis"
"obis",-82.8610167,24.7043167,7,"Stegastes variabilis"
"obis",-82.775033,24.660167,18.7,"Stegastes variabilis"
"obis",-82.96938,24.64275,22.1,"Stegastes variabilis"
"obis",-82.9548667,24.6087167,12.2,"Stegastes variabilis"
"obis",-82.78433,24.65527,14.8,"Stegastes variabilis"
"obis",-83.024983,24.63405,21.3,"Stegastes variabilis"
"obis",-83.0344333,24.6677333,19.2,"Stegastes variabilis"
"obis",-81.53984,24.5252,9,"Stegastes variabilis"
"obis",-81.1854832,24.60595,9.5,"Stegastes variabilis"
"obis",-82.93248,24.55655,15.9,"Stegastes variabilis"
"obis",-80.62262,24.84257,16.8,"Stegastes variabilis"
"obis",-82.9561,24.564933,18.9,"Stegastes variabilis"
"obis",-82.9654,24.62957,23.5,"Stegastes variabilis"
"obis",-80.30455,25.10641,8.5,"Stegastes variabilis"
"obis",-80.27558,25.17639,2.4,"Stegastes variabilis"
"obis",-80.6135332,24.9043334,4.3,"Stegastes variabilis"
"obis",-82.98538,24.71377,18.6,"Stegastes variabilis"
"obis",-81.7203833,24.4918333,7.2,"Stegastes variabilis"
"obis",-81.620533,24.5046,5.9,"Stegastes variabilis"
"obis",-83.08547,24.65567,13.7,"Stegastes variabilis"
"obis",-80.9555666,24.6991667,5.8,"Stegastes variabilis"
"obis",-82.9307833,24.6418333,8.8,"Stegastes variabilis"
"obis",-82.9556833,24.6143167,12,"Stegastes variabilis"
"obis",-82.8893667,24.6739833,9.6,"Stegastes variabilis"
"obis",-81.94621,24.45118,11.3,"Stegastes variabilis"
"obis",-82.91925,24.70055,16.9,"Stegastes variabilis"
"obis",-83.0821333,24.6724167,21.8,"Stegastes variabilis"
"obis",-81.1541832,24.6188167,8.2,"Stegastes variabilis"
"obis",-82.7821667,24.7115833,14.9,"Stegastes variabilis"
"obis",-82.8774667,24.59845,5.3,"Stegastes variabilis"
"obis",-82.82762,24.67413,11.6,"Stegastes variabilis"
"obis",-81.6716666,24.4896833,5.2,"Stegastes variabilis"
"obis",-82.7924,24.73425,18.6,"Stegastes variabilis"
"obis",-83.022467,24.647433,16.6,"Stegastes variabilis"
"obis",-80.1215332,25.4911,7.8,"Stegastes variabilis"
"obis",-80.1238802,25.5121272,8.1,"Stegastes variabilis"
"obis",-82.9481333,24.6072667,14.5,"Stegastes variabilis"
"obis",-82.79955,24.71275,10.1,"Stegastes variabilis"
"obis",-82.7893667,24.6436,16,"Stegastes variabilis"
"obis",-82.8200833,24.6250667,9.8,"Stegastes variabilis"
"obis",-82.77193,24.69787,17.7,"Stegastes variabilis"
"obis",-80.370167,25.069917,3.2,"Stegastes variabilis"
"obis",-83.10345,24.6381,29.3,"Stegastes variabilis"
"obis",-81.8095,24.4775833,7.8,"Stegastes variabilis"
"obis",-82.7900833,24.6517333,6.4,"Stegastes variabilis"
"obis",-82.774933,24.723833,27.2,"Stegastes variabilis"
"obis",-82.93611,24.65958,22.9,"Stegastes variabilis"
"obis",-83.0646,24.69048,23.2,"Stegastes variabilis"
"obis",-82.8977833,24.6060333,4.3,"Stegastes variabilis"
"obis",-81.64827,24.49766,4.3,"Stegastes variabilis"
"obis",-82.862,24.71584,13.3,"Stegastes variabilis"
"obis",-82.934983,24.611633,11.7,"Stegastes variabilis"
"obis",-81.7118167,24.4807,4,"Stegastes variabilis"
"obis",-80.2035832,25.2218833,23,"Stegastes variabilis"
"obis",-83.10237,24.63203,23.8,"Stegastes variabilis"
"obis",-82.921483,24.674217,13.8,"Stegastes variabilis"
"obis",-81.7223666,24.4772834,21,"Stegastes variabilis"
"obis",-80.21167,25.22483,6.7,"Stegastes variabilis"
"obis",-83.0496833,24.6090333,22.7,"Stegastes variabilis"
"obis",-80.2830499,25.14205,7.3,"Stegastes variabilis"
"obis",-82.85601,24.63783,13.1,"Stegastes variabilis"
"obis",-83.03338,24.65269,20,"Stegastes variabilis"
"obis",-80.1043666,25.56665,4.7,"Stegastes variabilis"
"obis",-80.16377,25.40387,3.8,"Stegastes variabilis"
"obis",-82.93315,24.60855,14,"Stegastes variabilis"
"obis",-82.83388,24.72058,11,"Stegastes variabilis"
"obis",-80.2712833,25.2237833,2.7,"Stegastes variabilis"
"obis",-81.4528833,24.5385167,7,"Stegastes variabilis"
"obis",-80.1046167,25.6035333,5.6,"Stegastes variabilis"
"obis",-83.0518833,24.6433833,13.4,"Stegastes variabilis"
"obis",-83.03378,24.68122,20.1,"Stegastes variabilis"
"obis",-81.7507,24.4669667,20.4,"Stegastes variabilis"
"obis",-80.21544,25.30721,7,"Stegastes variabilis"
"obis",-80.1513333,25.3685167,9.8,"Stegastes variabilis"
"obis",-82.9549833,24.6062,14.5,"Stegastes variabilis"
"obis",-82.9006333,24.7054,15.7,"Stegastes variabilis"
"obis",-82.785517,24.714983,13.9,"Stegastes variabilis"
"obis",-81.11,24.628,5.9,"Stegastes variabilis"
"obis",-80.6181833,24.9056667,3.8,"Stegastes variabilis"
"obis",-83.08431,24.62025,18.6,"Stegastes variabilis"
"obis",-80.1739833,25.3433333,7.8,"Stegastes variabilis"
"obis",-82.94775,24.5621,20.3,"Stegastes variabilis"
"obis",-80.75474,24.76888,4.3,"Stegastes variabilis"
"obis",-82.94277,24.65537,21.7,"Stegastes variabilis"
"obis",-82.9055,24.5788,12.5,"Stegastes variabilis"
"obis",-80.21685,25.20855,13.4,"Stegastes variabilis"
"obis",-80.9197833,24.6892834,8.2,"Stegastes variabilis"
"obis",-80.2057833,25.3213167,4.6,"Stegastes variabilis"
"obis",-83.06023,24.68772,23.2,"Stegastes variabilis"
"obis",-82.94132,24.61544,8.4,"Stegastes variabilis"
"obis",-83.02407,24.6524,15.6,"Stegastes variabilis"
"obis",-81.5629166,24.5109667,9,"Stegastes variabilis"
"obis",-83.05384,24.65266,18,"Stegastes variabilis"
"obis",-82.874133,24.602633,8.1,"Stegastes variabilis"
"obis",-80.53005,24.90714,7.3,"Stegastes variabilis"
"obis",-82.843033,24.721933,13.5,"Stegastes variabilis"
"obis",-81.3898333,24.567,7.2,"Stegastes variabilis"
"obis",-82.8728333,24.6671667,6.6,"Stegastes variabilis"
"obis",-82.928117,24.609333,8.9,"Stegastes variabilis"
"obis",-82.951767,24.620933,5.9,"Stegastes variabilis"
"obis",-82.9572,24.65202,23.2,"Stegastes variabilis"
"obis",-81.90775,24.4492833,7.2,"Stegastes variabilis"
"obis",-80.4446999,25.0097333,3.4,"Stegastes variabilis"
"obis",-82.94323,24.6236,6.1,"Stegastes variabilis"
"obis",-82.84395,24.64327,8.5,"Stegastes variabilis"
"obis",-82.9864,24.6933667,25.9,"Stegastes variabilis"
"obis",-82.8773833,24.59175,14.8,"Stegastes variabilis"
"obis",-80.17695,25.44605,3.4,"Stegastes variabilis"
"obis",-80.78033,24.74433,15.1,"Stegastes variabilis"
"obis",-80.1134333,25.5551167,6.9,"Stegastes variabilis"
"obis",-82.85974,24.62397,7.9,"Stegastes variabilis"
"obis",-80.1033,25.5317667,4,"Stegastes variabilis"
"obis",-82.947,24.5747667,15.1,"Stegastes variabilis"
"obis",-81.3955,24.615,2.3,"Stegastes variabilis"
"obis",-81.71233,24.481,3.8,"Stegastes variabilis"
"obis",-83.0094167,24.6626833,19.4,"Stegastes variabilis"
"obis",-82.7757333,24.6614667,14.3,"Stegastes variabilis"
"obis",-82.97823,24.60271,15.8,"Stegastes variabilis"
"obis",-82.9637833,24.6207167,15.7,"Stegastes variabilis"
"obis",-81.5498,24.51835,6.7,"Stegastes variabilis"
"obis",-82.9220333,24.6221,14.2,"Stegastes variabilis"
"obis",-82.9046167,24.5972333,6.7,"Stegastes variabilis"
"obis",-81.6739667,24.4882833,7.6,"Stegastes variabilis"
"obis",-82.9227667,24.5699333,12.5,"Stegastes variabilis"
"obis",-82.933467,24.687317,15.2,"Stegastes variabilis"
"obis",-81.8772499,24.45125,13.6,"Stegastes variabilis"
"obis",-77.3268611,8.6167222,4.5,"Stegastes variabilis"
"obis",-82.8732833,24.6001833,7.9,"Stegastes variabilis"
"obis",-80.1632999,25.3037333,11.3,"Stegastes variabilis"
"obis",-82.9280833,24.6329,3.4,"Stegastes variabilis"
"obis",-81.9735832,24.4431834,22.6,"Stegastes variabilis"
"obis",-82.7844,24.6719,11.7,"Stegastes variabilis"
"obis",-82.8985,24.708867,16.6,"Stegastes variabilis"
"obis",-83.009267,24.696683,25.7,"Stegastes variabilis"
"obis",-81.3824999,24.5518333,5,"Stegastes variabilis"
"obis",-83.07305,24.66543,18.3,"Stegastes variabilis"
"obis",-82.9552667,24.6059667,12.2,"Stegastes variabilis"
"obis",-82.7748667,24.7095333,21,"Stegastes variabilis"
"obis",-80.3695833,25.0431,2.7,"Stegastes variabilis"
"obis",-82.82599,24.67526,6.4,"Stegastes variabilis"
"obis",-83.10296,24.64601,24.1,"Stegastes variabilis"
"obis",-83.0636333,24.6069167,14.2,"Stegastes variabilis"
"obis",-82.93137,24.65167,13.4,"Stegastes variabilis"
"obis",-80.2103833,25.2682333,6.9,"Stegastes variabilis"
"obis",-81.5988833,24.5018833,21.5,"Stegastes variabilis"
"obis",-83.079,24.61696,15.9,"Stegastes variabilis"
"obis",-80.206,25.28383,6.6,"Stegastes variabilis"
"obis",-81.71797,24.50271,10.1,"Stegastes variabilis"
"obis",-82.7706833,24.6931667,22.3,"Stegastes variabilis"
"obis",-82.93212,24.63895,7,"Stegastes variabilis"
"obis",-83.092417,24.637283,13.9,"Stegastes variabilis"
"obis",-82.81895,24.64115,7.5,"Stegastes variabilis"
"obis",-82.96555,24.6294,17.8,"Stegastes variabilis"
"obis",-82.87111,24.69699,12.1,"Stegastes variabilis"
"obis",-82.7752833,24.6670833,16.3,"Stegastes variabilis"
"obis",-80.55,24.9343,6.3,"Stegastes variabilis"
"obis",-83.07539,24.65779,16.5,"Stegastes variabilis"
"obis",-83.0080667,24.66585,21.5,"Stegastes variabilis"
"obis",-80.2966499,25.1228833,4.9,"Stegastes variabilis"
"obis",-82.81411,24.64006,5.2,"Stegastes variabilis"
"obis",-80.28683,25.2165,2.4,"Stegastes variabilis"
"obis",-82.93743,24.6557,16.2,"Stegastes variabilis"
"obis",-80.1343333,25.5072333,6.7,"Stegastes variabilis"
"obis",-83.0557,24.67755,18.9,"Stegastes variabilis"
"obis",-82.88039,24.71996,19.4,"Stegastes variabilis"
"obis",-82.9504,24.56735,19.5,"Stegastes variabilis"
"obis",-82.968017,24.613833,13.8,"Stegastes variabilis"
"obis",-82.77551,24.68924,4.5,"Stegastes variabilis"
"obis",-81.43045,24.5547833,7.6,"Stegastes variabilis"
"obis",-82.96028,24.6098,15.2,"Stegastes variabilis"
"obis",-80.3665832,25.0141167,21,"Stegastes variabilis"
"obis",-80.2655999,25.1331667,10.2,"Stegastes variabilis"
"obis",-82.01094,24.48116,10.8,"Stegastes variabilis"
"obis",-83.0505333,24.6806667,21.5,"Stegastes variabilis"
"obis",-82.789483,24.719483,14,"Stegastes variabilis"
"obis",-82.8662,24.7111833,10.2,"Stegastes variabilis"
"obis",-82.841,24.63798,10.1,"Stegastes variabilis"
"obis",-80.1651667,25.3877167,2.3,"Stegastes variabilis"
"obis",-83.0722,24.6854833,22.6,"Stegastes variabilis"
"obis",-82.93037,24.64275,8.5,"Stegastes variabilis"
"obis",-82.946583,24.628633,8.1,"Stegastes variabilis"
"obis",-81.9567166,24.4537834,9.9,"Stegastes variabilis"
"obis",-82.9266,24.66775,17.2,"Stegastes variabilis"
"obis",-80.2697832,25.1677667,6.6,"Stegastes variabilis"
"obis",-83.078317,24.682217,22.1,"Stegastes variabilis"
"obis",-82.9271333,24.6670167,15.2,"Stegastes variabilis"
"obis",-82.9610167,24.6258167,22.3,"Stegastes variabilis"
"obis",-82.85604,24.64221,10.7,"Stegastes variabilis"
"obis",-81.8734666,24.4505667,15.2,"Stegastes variabilis"
"obis",-82.8785,24.6638833,8.5,"Stegastes variabilis"
"obis",-80.2938499,25.12575,9.8,"Stegastes variabilis"
"obis",-81.6137166,24.5122334,8.5,"Stegastes variabilis"
"obis",-82.89717,24.62872,6.9,"Stegastes variabilis"
"obis",-82.88565,24.68033,15.9,"Stegastes variabilis"
"obis",-82.8603333,24.6357167,7.6,"Stegastes variabilis"
"obis",-82.78678,24.65265,12,"Stegastes variabilis"
"obis",-82.9675667,24.6384167,20.7,"Stegastes variabilis"
"obis",-82.79657,24.72251,14.2,"Stegastes variabilis"
"obis",-83.04518,24.56818,28.9,"Stegastes variabilis"
"obis",-81.9732166,24.45095,9.4,"Stegastes variabilis"
"obis",-80.27983,25.215,2.7,"Stegastes variabilis"
"obis",-82.8406167,24.6439833,8.1,"Stegastes variabilis"
"obis",-82.93093,24.64292,10.5,"Stegastes variabilis"
"obis",-80.2036166,25.2651,10.4,"Stegastes variabilis"
"obis",-81.83421,24.46483,7.6,"Stegastes variabilis"
"obis",-82.99678,24.68494,21.5,"Stegastes variabilis"
"obis",-81.74945,24.4693,22.9,"Stegastes variabilis"
"obis",-81.6556167,24.4935833,7.2,"Stegastes variabilis"
"obis",-81.63434,24.53691,4,"Stegastes variabilis"
"obis",-81.11,24.628,7.2,"Stegastes variabilis"
"obis",-80.3508333,25.0361667,7.9,"Stegastes variabilis"
"obis",-82.83599,24.62995,8.5,"Stegastes variabilis"
"obis",-80.2880667,25.2135,2.4,"Stegastes variabilis"
"obis",-82.9156333,24.7097833,26.8,"Stegastes variabilis"
"obis",-82.8557167,24.6962333,6.1,"Stegastes variabilis"
"obis",-82.8028833,24.7184833,12.2,"Stegastes variabilis"
"obis",-82.95,24.6087,8.8,"Stegastes variabilis"
"obis",-82.99322,24.68811,24.3,"Stegastes variabilis"
"obis",-83.09255,24.63715,13.7,"Stegastes variabilis"
"obis",-83.01645,24.678717,24,"Stegastes variabilis"
"obis",-82.81745,24.6677,9,"Stegastes variabilis"
"obis",-82.8846,24.58933,14.9,"Stegastes variabilis"
"obis",-80.258283,25.181883,6.1,"Stegastes variabilis"
"obis",-83.033583,24.682267,17.1,"Stegastes variabilis"
"obis",-80.16833,25.46333,4.1,"Stegastes variabilis"
"obis",-82.8582667,24.6282333,9.8,"Stegastes variabilis"
"obis",-82.85799,24.63475,10.7,"Stegastes variabilis"
